CDASISTE,CDCOBERT,CDCONTRA,CDDIVFAC,CDDIVGRP,CDDIVISA,CDENTIDA,CDESTADO,CDGARANT,CDIMPUES,CDNUDSAP,CDPROVEE,CDRETENC,CDSERVIC,CDTPMOVI,CDUSUALT,CDUSUMOD,FEPAGSAP,FHALTA,FHINTERF,FHULTMOD,IMESTCTV,IMESTDIV,IMESTGRP,IMFACCTV,IMFACDIV,IMFACGRP,IMICTSAP,IMIMPSAP,IMNCTSAP,IMNETSAP,IMPAGCTV,IMPAGDIV,IMPAGGRP,NUORDEN,RGENVIO,RGFACTUR,RGMOVIMI,RGMOVIMI_R,RGPERSON,RGPRESTA,RGRECIBI,RGSUPLEM,SWACUPRO,SWCONFIR,SWDESCUE,SWESTVEN,SWGESTOC,SWIVA,SWIVAINC,SWPDTPRO,SWREEMBO,SWVISAUT,TPMOVPRC,REPLACE(REPLACE(REPLACE(TXDESCRI,',',''),CHR(10),''),CHR(10),''),REPLACE(REPLACE(REPLACE(TXDOMICI,',',''),CHR(10),''),CHR(10),'')
119021247,A00,40010002000053,ARS,EUR,ARS,1,P,A0020,C1,2000247679,113747,02,0,C,BONETT1,NONTIVE,04/2019,15-JAN-19,22-MAR-19,11-APR-19,2347,2347,47.97,2346.07,2346.07,47.95,52.71,2346.07,43.56,1938.9,2346.07,2346.07,47.95,1,2615,169707,6604024,,285506,9987194,6436,0,N,S,N,N,N,S,S,N,N,S,P,RUTA 9  ASE INDICA  CONSEC CHEVROLET. HASTA 20 HS,
119021344,A00,40010002000088,ARS,EUR,ARS,1,P,A0020,C1,2000247384,113913,02,0,C,AMA_ARGENTINA,NONTIVE,03/2019,15-JAN-19,25-FEB-19,01-APR-19,737.92,737.92,15.03,737.92,737.92,15.03,17.28,737.92,14.28,609.85,737.92,737.92,15.03,1,2602,169552,6604146,,345906,9987312,6424,0,N,S,N,N,N,S,S,N,N,S,P,REMOLQUE,
119021383,A00,40010002000055,ARS,EUR,ARS,1,P,A0020,C1,2000245872,111005,02,0,C,NMSANC1,NONTIVE,02/2019,15-JAN-19,07-FEB-19,14-FEB-19,1734,1734,40.26,1733.63,1733.63,40.25,40.79,1733.63,33.71,1432.75,1733.63,1733.63,40.25,1,2590,168388,6604175,,115486,9987347,6358,0,N,S,N,N,N,S,S,N,N,S,P,ACCESO ESTE 1029 - SU DOMICILIO- 2 PAX,
119021565,A00,40010002000703,ARS,EUR,ARS,1,P,A0040,CM,2000247234,113835,50,200,C,AJLUPI1,NONTIVE,03/2019,15-JAN-19,11-MAR-19,28-MAR-19,384,384,7.97,383.24,383.24,7.96,8.61,383.24,8.61,383.24,383.24,383.24,7.96,1,2608,168766,6604394,,318506,9987578,6421,0,N,S,N,N,N,S,S,N,N,S,P,MECANICA LIGERA,
119070695,A00,40010002000055,ARS,EUR,ARS,1,P,A0020,C1,2000247667,113433,02,0,C,FABAZAT,NONTIVE,04/2019,18-FEB-19,27-MAR-19,11-APR-19,472.99,472.99,9.67,472.99,472.99,9.67,10.64,472.99,8.79,390.9,472.99,472.99,9.67,1,2617,170227,6666261,,172625,10049149,6436,0,N,M,N,N,N,S,S,N,N,S,P, LINIERS & TRISTÁN ACUÑA  RÍO TERCERO  CÓRDOBA  ARGENTINA /// A CALLE LINIERS Y,
119070706,A00,40010002000114,ARS,EUR,ARS,1,P,A0020,C1,2000247892,110842,02,0,C,GIULIA1,IDSANC1,04/2019,18-FEB-19,11-APR-19,22-APR-19,3359.2,3359.2,70.11,3359.2,3359.2,70.11,69.04,3359.2,57.06,2776.2,3359.2,3359.2,70.11,1,2626,170867,6666283,,115323,10049168,6448,1,N,S,N,N,N,S,S,N,N,S,P,CENTRO (PUERTO BELGRANO / BUENOS AIRES)  (ARGENTINA),
119071142,A00,400100020000087,ARS,EUR,ARS,1,P,A0020,C1,2000248314,113608,02,0,C,PALEJOO,NONTIVE,04/2019,19-FEB-19,17-APR-19,30-APR-19,2744.28,2744.28,54.8,2566.17,2566.17,51.25,52.77,2566.17,43.61,2120.8,2566.17,2566.17,51.25,1,2629,171441,6666785,,225906,10049683,6463,0,N,S,N,N,N,S,S,N,N,S,P,DONADO 1149. TALLER  ABRE A LAS 8AM.,
119021434,A00,40010002000054,ARS,EUR,ARS,1,P,A0020,C1,2000246517,114025,02,0,C,DMARIAN,NONTIVE,03/2019,15-JAN-19,19-FEB-19,11-MAR-19,3269.18,3269.18,70.84,3068.44,3068.44,66.49,71.84,3068.44,59.37,2535.9,3068.44,3068.44,66.49,1,2599,166969,6604239,,370672,9987414,6391,0,N,M,N,N,N,S,S,N,N,S,P,OLIVERA E// MORENO Y RIVADAVIA. A MITAD DE CUADRA. TALLER.,
119021569,A00,40010002000114,ARS,EUR,ARS,1,P,A0020,C1,2000247308,114935,02,0,C,NMSANC1,NONTIVE,03/2019,15-JAN-19,11-MAR-19,28-MAR-19,799,799,16.59,798.06,798.06,16.57,18.01,798.06,14.88,659.55,798.06,798.06,16.57,1,2608,169651,6604403,,382689,9987588,6421,1,N,M,N,N,N,S,S,N,N,S,P,EMILIO CASAS OCAMPO 2830  E// TUYUTI Y VIRGEN DE LA MERCED- 1 PAX - DOMICILIO DEL PADRE-,
119021575,A00,40010002000055,ARS,EUR,ARS,1,P,A0020,CM,2000246166,114919,50,0,C,THEILER,NONTIVE,02/2019,15-JAN-19,07-FEB-19,22-FEB-19,1582.05,1582.05,36.29,1498.75,1498.75,34.38,35.09,1498.75,35.09,1498.75,1498.75,1498.75,34.38,1,2590,167895,6604411,,382305,9987597,6373,0,N,M,N,N,N,S,S,N,N,S,P,ALSINA 729- SU DOMICILIO- 1 PAX,
119021594,A00,40010002000088,ARS,EUR,ARS,1,P,A0020,C1,2000246601,114942,02,0,C,PIERMAR,NONTIVE,03/2019,15-JAN-19,11-FEB-19,11-MAR-19,1093,1093,23.69,1092.95,1092.95,23.68,25.6,1092.95,21.16,903.27,1092.95,1092.95,23.68,1,2592,168783,6604433,,382975,9987622,6391,0,N,S,N,N,N,S,S,N,N,S,P,LEER RELAT!,
119021616,A00,40010002000113,ARS,EUR,ARS,1,P,A0020,C1,2000246790,114710,02,0,C,EFRAINE,NONTIVE,03/2019,15-JAN-19,19-FEB-19,15-MAR-19,6087.51,6087.51,130.94,6087.51,6087.51,130.94,142.52,6087.51,117.79,5031,6087.51,6087.51,130.94,1,2599,169185,6604459,,378466,9987649,6400,1,N,S,N,N,N,S,S,N,N,S,P,REMOLQUE,
119021672,A00,40010002000113,ARS,EUR,ARS,1,P,A0020,C1,2000246327,114253,02,0,C,SAVAGNA,NONTIVE,02/2019,16-JAN-19,07-FEB-19,28-FEB-19,793.63,793.63,17.81,793.63,793.63,17.81,18.75,793.63,15.5,655.89,793.63,793.63,17.81,1,2590,168458,6604542,,373072,9987743,6385,1,N,M,N,N,N,S,S,N,N,S,P,BOLÍVAR 1764 // PARA LAS 11AM ESTAR EN DESTINO,
119021678,A00,400100020000087,ARS,EUR,ARS,1,P,A0020,C1,2000246545,114487,02,0,C,SJUANJA,NONTIVE,03/2019,16-JAN-19,11-FEB-19,11-MAR-19,1539,1539,33.35,1538.64,1538.64,33.34,36.06,1538.64,29.8,1271.6,1538.64,1538.64,33.34,1,2592,168802,6604547,,375176,9987749,6391,0,N,S,N,N,N,S,S,N,N,S,P,PARTIDO QUILMES (QUILMES OESTE / GRAN BUENOS AIRES)  (ARGENTINA),
119071080,A00,400100020000087,ARS,EUR,ARS,1,P,A0020,C1,2000247729,114710,02,0,C,FNBLANC,HERAMAR,04/2019,18-FEB-19,21-MAR-19,11-APR-19,5154.6,5154.6,105.36,5154.6,5154.6,105.36,115.81,5154.6,95.71,4260,5154.6,5154.6,105.36,1,2614,170209,6666678,,378466,10049556,6436,0,N,S,N,N,N,S,S,N,N,S,P,DIRECCIÓN: CALLE 802 Nº 1847//DOMICLIO PARTICULAR//1 PAX,
119071263,A00,40010002000114,ARS,EUR,ARS,1,P,A0020,C1,2000247994,114627,02,0,C,YAMILAH,NONTIVE,04/2019,19-FEB-19,25-MAR-19,22-APR-19,4974.01,4974.01,103.81,4974,4974,103.81,111.75,4974,92.36,4110.74,4974,4974,103.81,1,2616,170464,6666938,,377019,10049838,6448,1,N,S,N,N,N,S,S,N,N,S,P,POSIBLE CONFER // AVISAR A ASE ASI SE ACERCA EN EL LUGAR,
119071270,A00,40010002000053,ARS,EUR,ARS,1,P,A0020,CM,2000249799,113987,50,0,C,MUOZGO1,NONTIVE,06/2019,19-FEB-19,10-JUN-19,21-JUN-19,1293,1293,26.2,405.1,405.1,8.21,8.11,405.1,8.11,405.1,405.1,405.1,8.21,1,2656,171930,6666945,,365789,10049841,6547,0,N,M,N,N,N,S,S,N,N,S,P,REMOLQUE,
119021665,A00,40010002000113,ARS,EUR,ARS,1,P,A0040,C1,2000246545,114487,02,200,C,SJUANJA,NONTIVE,03/2019,16-JAN-19,11-FEB-19,11-MAR-19,1539,1539,33.35,1538.64,1538.64,33.34,36.02,1538.64,29.77,1271.6,1538.64,1538.64,33.34,1,2592,168802,6604530,,375176,9987732,6391,1,N,S,N,N,N,S,S,N,N,S,P,MECANICA LIGERA,
119021669,A00,400100020000087,ARS,EUR,ARS,1,P,A0020,C1,2000247031,114769,02,0,C,AROCIOS,NONTIVE,03/2019,16-JAN-19,25-FEB-19,21-MAR-19,1059,1059,23,1058.45,1058.45,22.99,24.78,1058.45,20.48,874.75,1058.45,1058.45,22.99,1,2602,168730,6604539,,379287,9987739,6409,0,N,S,N,N,N,S,S,N,N,S,P,PERTICONE 2550 // CONCESIONARIO ARAUCO // ESTAR EN DESTINO 8:15,
119021670,A00,40010002000088,ARS,EUR,ARS,1,P,A0020,C1,2000250597,110801,02,0,C,SVVIDAL,IDSANC1,07/2019,16-JAN-19,11-JUL-19,18-JUL-19,3109.4,3109.4,64.92,3109.4,3109.4,64.92,64.37,3109.4,53.2,2569.75,3109.4,3109.4,64.92,1,2675,171049,6604541,,115253,9987742,6589,0,N,S,N,N,N,S,S,N,N,S,P,CENTRO (SAN NICOLAS / BUENOS AIRES)  (ARGENTINA),
119071145,A00,40010002000053,ARS,EUR,ARS,1,P,A0020,CM,2000251306,113267,50,0,C,JMHERR2,IDSANC1,08/2019,19-FEB-19,31-JUL-19,08-AUG-19,679.85,679.85,14.2,401.8,401.8,8.39,8.32,401.8,8.32,401.8,401.8,401.8,8.39,1,2688,175741,6666787,,132965,10049688,6622,0,N,M,N,N,N,S,S,N,N,N,P,TALLER SOBRE RUTA 40  SOCIO INDICA,
119071148,A00,400100020000087,ARS,EUR,ARS,1,P,A0020,C1,2000247720,114581,02,0,C,DQUINT1,NONTIVE,04/2019,19-FEB-19,22-MAR-19,11-APR-19,1763,1763,36.04,1760.12,1760.12,35.98,39.59,1760.12,32.72,1454.65,1760.12,1760.12,35.98,1,2615,170006,6666789,,376157,10049690,6436,0,N,S,N,N,N,S,S,N,N,S,P,P. AVANTHAY & BV. PRESIDENTE JULIO A. ROCA  RAFAELA  SANTA FE  ARGENTINA /// TURNO 8:00,
119071174,A00,40010002000053,ARS,EUR,ARS,1,P,A0020,C1,2000247993,114596,02,0,C,MATHES,IDSANC1,04/2019,19-FEB-19,11-APR-19,22-APR-19,7139,7139,148.99,7069.44,7069.44,147.54,145.3,7069.44,120.08,5842.51,7069.44,7069.44,147.54,1,2626,171067,6666827,,376331,10049729,6448,0,N,M,N,N,N,S,S,N,N,N,P,AV BELGRANO 317 - DOMICILIO - VH VIAJA SOLO -,
119071182,A00,400100020000087,ARS,EUR,ARS,1,P,A0020,C1,2000248200,114876,02,0,C,ERICDAM,NONTIVE,04/2019,19-FEB-19,08-APR-19,25-APR-19,1314,1314,27.61,1313.15,1313.15,27.59,26.99,1313.15,22.31,1085.25,1313.15,1313.15,27.59,1,2623,170235,6666835,,381324,10049742,6457,0,N,S,N,N,N,S,S,N,N,S,P,SS PARA LAS 9:30 HS - FELIX AGUILAR ESQ MISIONES - 1 PAX - BARRIO OBSERVATORIO,
119071199,A00,40010002000113,ARS,EUR,ARS,1,P,A0020,C1,2000248523,113763,02,0,C,MATHES,NONTIVE,05/2019,19-FEB-19,26-APR-19,09-MAY-19,2246.67,2246.67,44.28,2246.67,2246.67,44.28,46.21,2246.67,38.19,1856.75,2246.67,2246.67,44.28,1,2632,170376,6666860,,290966,10049762,6472,1,N,S,N,N,N,S,S,N,N,S,P,VICTOR HUGO 187 - AGENCIA - VH VIAJA SOLO -  TALLER EN ORIGEN ABRE A LAS 9 SH,
119071205,A00,40010002001039,ARS,EUR,ARS,1,P,A0020,C1,2000247040,114859,02,0,C,AMA_ARGENTINA,NONTIVE,03/2019,19-FEB-19,11-MAR-19,21-MAR-19,1216,1216,26.41,1213.9,1213.9,26.37,27.34,1213.9,22.59,1003.22,1213.9,1213.9,26.37,1,2608,169768,6666871,,381193,10049768,6409,0,N,S,N,N,N,S,S,N,N,S,P,REMOLQUE,
119071209,A00,40010002000054,ARS,EUR,ARS,1,P,A0020,C1,2000247968,114199,02,0,C,BOEZIJO,NONTIVE,04/2019,19-FEB-19,27-MAR-19,22-APR-19,2005.33,2005.33,41.85,2005.33,2005.33,41.85,45.05,2005.33,37.23,1657.3,2005.33,2005.33,41.85,1,2617,170579,6666874,,372612,10049777,6448,0,N,M,N,N,N,S,S,N,N,S,P,RÍO CUARTO  CÓRDOBA  ARGENTINA /// CALLE TABLADA 700 APROX - 1 PAX,
119071213,A00,40010002000054,ARS,EUR,ARS,1,P,A0020,C1,2000247670,113546,02,0,C,AGUERO1,NONTIVE,04/2019,19-FEB-19,22-MAR-19,11-APR-19,5112.25,5112.25,104.49,5109,5109,104.43,114.79,5109,94.87,4222.31,5109,5109,104.43,1,2615,170096,6666888,,206185,10049781,6436,0,N,S,N,N,N,S,S,N,N,S,P,UNION 1921 - DOMICILIO - 1 PAX,
119071234,A00,40010002000703,ARS,EUR,ARS,1,P,A0020,C1,2000246966,113265,02,0,C,ERICDAM,NONTIVE,03/2019,19-FEB-19,11-MAR-19,21-MAR-19,2404.27,2404.27,52.22,2401.37,2401.37,52.16,53.95,2401.37,44.59,1984.6,2401.37,2401.37,52.16,1,2608,169849,6666894,,132685,10049799,6409,0,N,S,N,N,N,S,S,N,N,S,P,RUTA 22 ESQ ROCCA - 1PAX ACOMP,
119071241,A00,40010002000114,ARS,EUR,ARS,1,P,A0020,CM,2000247225,113730,50,0,C,YAMILAH,NONTIVE,03/2019,19-FEB-19,11-MAR-19,28-MAR-19,1580.55,1580.55,32.81,1346.8,1346.8,27.96,30.26,1346.8,30.26,1346.8,1346.8,1346.8,27.96,1,2608,169642,6666904,,277086,10049809,6421,1,N,M,N,N,N,S,S,N,N,S,P,REMOLQUE,
119071257,A00,40010002000868,ARS,EUR,ARS,1,P,A0020,C1,2000248314,113608,02,0,C,AYALAIV,NONTIVE,04/2019,19-FEB-19,17-APR-19,30-APR-19,3329.92,3329.92,66.5,3311.65,3311.65,66.13,68.07,3311.65,56.26,2736.9,3311.65,3311.65,66.13,1,2629,171441,6666925,,225906,10049825,6463,0,N,S,N,N,N,S,S,N,N,S,P,REMOLQUE,
